date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
22:28:41	30959/30959	---M--	200	added ('OK')	image/png	date:Fri,%2007%20May%202021%2016:58:42%20GMT	https://static.wixstatic.com/media/83c157_9d14ba67157f4d53a00f3da7636911a1~mv2.png/v1/fill/w_120,h_124,al_c,usm_0.66_1.00_0.01,blur_3/9cadd368b8782774d01eddb152b7582fa87cf2c5.png	C:/My%20Web%20Sites/dc180/static.wixstatic.com/media/83c157_9d14ba67157f4d53a00f3da7636911a1_mv2.png/v1/fill/w_120,h_124,al_c,usm_0.66_1.00_0.01,blur_3/9cadd368b8782774d01eddb152b7582fa87cf2c5.png	(from https://www.180dcberkeley.com/ourservices)
22:28:42	3927/3927	---M--	200	added ('OK')	image/jpeg	date:Fri,%2007%20May%202021%2016:58:42%20GMT	https://static.wixstatic.com/media/83c157_76469d5ef59044fd8d9b24c0c0cc91ef~mv2.jpg/v1/fill/w_185,h_97,al_c,q_80,usm_0.66_1.00_0.01,blur_3/edf-logo-1200x630.jpg	C:/My%20Web%20Sites/dc180/static.wixstatic.com/media/83c157_76469d5ef59044fd8d9b24c0c0cc91ef_mv2.jpg/v1/fill/w_185,h_97,al_c,q_80,usm_0.66_1.00_0.01,blur_3/edf-logo-1200x630.jpg	(from https://www.180dcberkeley.com/ourservices)
22:28:42	3925/3925	---M--	200	added ('OK')	image/png	date:Fri,%2007%20May%202021%2016:58:42%20GMT	https://static.wixstatic.com/media/83c157_b00200d46a87436785cf1c8229725da8~mv2.png/v1/fill/w_84,h_26,al_c,usm_0.66_1.00_0.01,blur_2/1280px-Symantec_logo10_svg.png	C:/My%20Web%20Sites/dc180/static.wixstatic.com/media/83c157_b00200d46a87436785cf1c8229725da8_mv2.png/v1/fill/w_84,h_26,al_c,usm_0.66_1.00_0.01,blur_2/1280px-Symantec_logo10_svg.png	(from https://www.180dcberkeley.com/ourservices)
22:28:43	24207/24207	---M--	200	added ('OK')	image/png	date:Fri,%2007%20May%202021%2016:58:43%20GMT	https://static.wixstatic.com/media/83c157_dd7fb1f603ff43d2b1b75e723044c6cc~mv2_d_2400_1835_s_2.png/v1/fill/w_140,h_107,al_c,usm_0.66_1.00_0.01,blur_3/ymca-3-logo-png-transparent.png	C:/My%20Web%20Sites/dc180/static.wixstatic.com/media/83c157_dd7fb1f603ff43d2b1b75e723044c6cc_mv2_d_2400_1835_s_2.png/v1/fill/w_140,h_107,al_c,usm_0.66_1.00_0.01,blur_3/ymca-3-logo-png-transparent.png	(from https://www.180dcberkeley.com/ourservices)
22:28:43	27711/27711	---M--	200	added ('OK')	image/png	date:Fri,%2007%20May%202021%2016:58:43%20GMT	https://static.wixstatic.com/media/83c157_33bd6061451a439196d2bc8e32504789~mv2.png/v1/fill/w_171,h_108,al_c,usm_0.66_1.00_0.01,blur_3/solo+color+taller.png	C:/My%20Web%20Sites/dc180/static.wixstatic.com/media/83c157_33bd6061451a439196d2bc8e32504789_mv2.png/v1/fill/w_171,h_108,al_c,usm_0.66_1.00_0.01,blur_3/solo+color+taller.png	(from https://www.180dcberkeley.com/ourservices)
22:28:43	19351/19351	---M--	200	added ('OK')	image/png	date:Fri,%2007%20May%202021%2016:58:44%20GMT	https://static.wixstatic.com/media/83c157_ff2bb87bc6a44679bfa8f8b36cddb7c6~mv2.png/v1/fill/w_150,h_57,al_c,usm_0.66_1.00_0.01,blur_3/grid.png	C:/My%20Web%20Sites/dc180/static.wixstatic.com/media/83c157_ff2bb87bc6a44679bfa8f8b36cddb7c6_mv2.png/v1/fill/w_150,h_57,al_c,usm_0.66_1.00_0.01,blur_3/grid.png	(from https://www.180dcberkeley.com/ourservices)
22:28:44	22772/22772	---M--	200	added ('OK')	image/png	date:Fri,%2007%20May%202021%2016:58:44%20GMT	https://static.wixstatic.com/media/83c157_5b44436ba272486d976a071e824c2517~mv2_d_5000_2546_s_4_2.png/v1/fill/w_174,h_89,al_c,usm_0.66_1.00_0.01,blur_3/SAP_logo.png	C:/My%20Web%20Sites/dc180/static.wixstatic.com/media/83c157_5b44436ba272486d976a071e824c2517_mv2_d_5000_2546_s_4_2.png/v1/fill/w_174,h_89,al_c,usm_0.66_1.00_0.01,blur_3/SAP_logo.png	(from https://www.180dcberkeley.com/ourservices)
22:28:44	6448/6448	---M--	200	added ('OK')	image/png	date:Fri,%2007%20May%202021%2016:58:44%20GMT	https://static.wixstatic.com/media/83c157_9d25a0100bfe4034abf89dff5cd9367d~mv2.png/v1/fill/w_146,h_87,al_c,usm_0.66_1.00_0.01,blur_3/Exygy-logo.png	C:/My%20Web%20Sites/dc180/static.wixstatic.com/media/83c157_9d25a0100bfe4034abf89dff5cd9367d_mv2.png/v1/fill/w_146,h_87,al_c,usm_0.66_1.00_0.01,blur_3/Exygy-logo.png	(from https://www.180dcberkeley.com/ourservices)
22:28:45	2257/2257	---M--	200	added ('OK')	image/png	date:Fri,%2007%20May%202021%2016:58:45%20GMT	https://static.wixstatic.com/media/83c157_4ca3f62538964d398d92af8406782496~mv2.png/v1/fill/w_77,h_10,al_c,usm_0.66_1.00_0.01,blur_2/logo-color.png	C:/My%20Web%20Sites/dc180/static.wixstatic.com/media/83c157_4ca3f62538964d398d92af8406782496_mv2.png/v1/fill/w_77,h_10,al_c,usm_0.66_1.00_0.01,blur_2/logo-color.png	(from https://www.180dcberkeley.com/ourservices)
22:28:45	6384/6384	---M--	200	added ('OK')	image/png	date:Fri,%2007%20May%202021%2016:58:45%20GMT	https://static.wixstatic.com/media/83c157_b4d256d9407740c2ae096f896382f85e~mv2.png/v1/fill/w_90,h_26,al_c,usm_0.66_1.00_0.01,blur_2/image.png	C:/My%20Web%20Sites/dc180/static.wixstatic.com/media/83c157_b4d256d9407740c2ae096f896382f85e_mv2.png/v1/fill/w_90,h_26,al_c,usm_0.66_1.00_0.01,blur_2/image.png	(from https://www.180dcberkeley.com/ourservices)
22:28:45	21204/21204	---M--	200	added ('OK')	image/png	date:Fri,%2007%20May%202021%2016:58:46%20GMT	https://static.wixstatic.com/media/83c157_10fc16e97f9c4729ad6d9d5ca9938a1e~mv2.png/v1/fill/w_187,h_108,al_c,usm_0.66_1.00_0.01,blur_3/microsoft-logo-transparent-png-8.png	C:/My%20Web%20Sites/dc180/static.wixstatic.com/media/83c157_10fc16e97f9c4729ad6d9d5ca9938a1e_mv2.png/v1/fill/w_187,h_108,al_c,usm_0.66_1.00_0.01,blur_3/microsoft-logo-transparent-png-8.png	(from https://www.180dcberkeley.com/ourservices)
22:28:46	5129/5129	---M--	200	added ('OK')	image/png	date:Fri,%2007%20May%202021%2016:58:46%20GMT	https://static.wixstatic.com/media/83c157_ccd94d7c33fd45fea65e2d0c7ee93c67~mv2.png/v1/fill/w_153,h_57,al_c,usm_0.66_1.00_0.01,blur_3/volta-logo-6_19.png	C:/My%20Web%20Sites/dc180/static.wixstatic.com/media/83c157_ccd94d7c33fd45fea65e2d0c7ee93c67_mv2.png/v1/fill/w_153,h_57,al_c,usm_0.66_1.00_0.01,blur_3/volta-logo-6_19.png	(from https://www.180dcberkeley.com/ourservices)
22:28:46	2341/2341	---M--	200	added ('OK')	image/jpeg	date:Fri,%2007%20May%202021%2016:58:46%20GMT	https://static.wixstatic.com/media/83c157_49531a2c4e7b41c0aebe40d66d396138~mv2.jpg/v1/fill/w_124,h_124,al_c,q_80,usm_0.66_1.00_0.01,blur_3/Little-Brothers-Logo.jpg	C:/My%20Web%20Sites/dc180/static.wixstatic.com/media/83c157_49531a2c4e7b41c0aebe40d66d396138_mv2.jpg/v1/fill/w_124,h_124,al_c,q_80,usm_0.66_1.00_0.01,blur_3/Little-Brothers-Logo.jpg	(from https://www.180dcberkeley.com/ourservices)
22:28:47	17756/17756	---M--	200	added ('OK')	image/png	date:Fri,%2007%20May%202021%2016:58:47%20GMT	https://static.wixstatic.com/media/83c157_31b1ebc5069a4b8eb39f0f1c30406ae8~mv2.png/v1/fill/w_156,h_156,al_c,usm_0.66_1.00_0.01,blur_3/Teach%20for%20America%20Logo%20(1).png	C:/My%20Web%20Sites/dc180/static.wixstatic.com/media/83c157_31b1ebc5069a4b8eb39f0f1c30406ae8_mv2.png/v1/fill/w_156,h_156,al_c,usm_0.66_1.00_0.01,blur_3/Teach%20for%20America%20Logo%20(1).png	(from https://www.180dcberkeley.com/ourservices)
22:28:47	14597/14597	---M--	200	added ('OK')	image/png	date:Fri,%2007%20May%202021%2016:58:47%20GMT	https://static.wixstatic.com/media/83c157_929d50e354d14fbcb60880c760c98836~mv2.png/v1/fill/w_135,h_57,al_c,usm_0.66_1.00_0.01,blur_3/A55_edited.png	C:/My%20Web%20Sites/dc180/static.wixstatic.com/media/83c157_929d50e354d14fbcb60880c760c98836_mv2.png/v1/fill/w_135,h_57,al_c,usm_0.66_1.00_0.01,blur_3/A55_edited.png	(from https://www.180dcberkeley.com/ourservices)
22:28:47	2865/2865	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2007%20May%202021%2016:58:48%20GMT	https://www.180dcberkeley.com/GRID_edited.png	C:/My%20Web%20Sites/dc180/www.180dcberkeley.com/GRID_edited.png	(from https://www.180dcberkeley.com/ourservices)
22:28:48	27055/27055	---M--	200	added ('OK')	image/png	date:Fri,%2007%20May%202021%2016:58:48%20GMT	https://static.wixstatic.com/media/83c157_9bdf83ccba4d41a7978d058db79a689a~mv2.png/v1/crop/x_0,y_0,w_481,h_455/fill/w_121,h_114,al_c,usm_0.66_1.00_0.01,blur_3/GRID_edited.png	C:/My%20Web%20Sites/dc180/static.wixstatic.com/media/83c157_9bdf83ccba4d41a7978d058db79a689a_mv2.png/v1/crop/x_0,y_0,w_481,h_455/fill/w_121,h_114,al_c,usm_0.66_1.00_0.01,blur_3/GRID_edited.png	(from https://www.180dcberkeley.com/ourservices)
22:28:49	10568/10568	---M--	200	added ('OK')	image/png	date:Fri,%2007%20May%202021%2016:58:49%20GMT	https://static.wixstatic.com/media/83c157_f265efcf489b42cdb36cc5e23a06d08f~mv2.png/v1/fill/w_114,h_114,al_c,usm_0.66_1.00_0.01,blur_3/volta_edited.png	C:/My%20Web%20Sites/dc180/static.wixstatic.com/media/83c157_f265efcf489b42cdb36cc5e23a06d08f_mv2.png/v1/fill/w_114,h_114,al_c,usm_0.66_1.00_0.01,blur_3/volta_edited.png	(from https://www.180dcberkeley.com/ourservices)
22:28:49	4456/4456	---M-Z	200	added ('OK')	application/javascript	etag:W/%22232682570d55ca35cd8febddbaf9c200%22	https://static.parastorage.com/services/wix-thunderbolt/dist/backgroundScrub.757ad0dc.chunk.min.js	C:/My%20Web%20Sites/dc180/static.parastorage.com/services/wix-thunderbolt/dist/backgroundScrub.757ad0dc.chunk.min.js	(from https://www.180dcberkeley.com/our-people)
22:28:49	849/849	---M-Z	200	added ('OK')	application/javascript	etag:W/%221280850015be4db54ae5b9e5a21a50d5%22	https://static.parastorage.com/services/editor-elements/dist/FiveGridLine_SolidLine.a761df49.chunk.min.js	C:/My%20Web%20Sites/dc180/static.parastorage.com/services/editor-elements/dist/FiveGridLine_SolidLine.a761df49.chunk.min.js	(from https://www.180dcberkeley.com/our-people)
22:28:50	5573/5573	---M--	200	added ('OK')	image/jpeg	date:Fri,%2007%20May%202021%2016:58:50%20GMT	https://static.wixstatic.com/media/83c157_4a93e182fdc94c2d971641cbd6b17bdb~mv2.jpg/v1/fill/w_172,h_115,al_c,q_80,usm_0.66_1.00_0.01,blur_2/83c157_4a93e182fdc94c2d971641cbd6b17bdb~mv2.jpg	C:/My%20Web%20Sites/dc180/static.wixstatic.com/media/83c157_4a93e182fdc94c2d971641cbd6b17bdb_mv2.jpg/v1/fill/w_172,h_115,al_c,q_80,usm_0.66_1.00_0.01,blur_2/83c157_4a93e182fdc94c2d971641cbd6b17bdb_mv2.jpg	(from https://www.180dcberkeley.com/our-people)
22:28:51	2311/2311	---M--	200	added ('OK')	image/jpeg	date:Fri,%2007%20May%202021%2016:58:51%20GMT	https://static.wixstatic.com/media/83c157_3fc7307f7f50464f9ca7426e321fa875~mv2.jpg/v1/fill/w_91,h_80,al_c,q_80,usm_0.66_1.00_0.01,blur_2/83c157_3fc7307f7f50464f9ca7426e321fa875~mv2.jpg	C:/My%20Web%20Sites/dc180/static.wixstatic.com/media/83c157_3fc7307f7f50464f9ca7426e321fa875_mv2.jpg/v1/fill/w_91,h_80,al_c,q_80,usm_0.66_1.00_0.01,blur_2/83c157_3fc7307f7f50464f9ca7426e321fa875_mv2.jpg	(from https://www.180dcberkeley.com/our-people)
22:28:51	551/551	---M--	200	added ('OK')	image/png	date:Fri,%2007%20May%202021%2016:58:51%20GMT	https://static.wixstatic.com/media/83c157_45e2e74fb4574bd5a84c47369b144dd8~mv2.png/v1/fill/w_13,h_12,al_c,usm_0.66_1.00_0.01,blur_3/linkedin_edited.png	C:/My%20Web%20Sites/dc180/static.wixstatic.com/media/83c157_45e2e74fb4574bd5a84c47369b144dd8_mv2.png/v1/fill/w_13,h_12,al_c,usm_0.66_1.00_0.01,blur_3/linkedin_edited.png	(from https://www.180dcberkeley.com/our-people)
22:28:52	2586/2586	---M--	200	added ('OK')	image/jpeg	date:Fri,%2007%20May%202021%2016:58:52%20GMT	https://static.wixstatic.com/media/83c157_a37b86ec756a46888dea9024670c0f6d~mv2.jpg/v1/fill/w_91,h_86,al_c,q_80,usm_0.66_1.00_0.01,blur_2/83c157_a37b86ec756a46888dea9024670c0f6d~mv2.jpg	C:/My%20Web%20Sites/dc180/static.wixstatic.com/media/83c157_a37b86ec756a46888dea9024670c0f6d_mv2.jpg/v1/fill/w_91,h_86,al_c,q_80,usm_0.66_1.00_0.01,blur_2/83c157_a37b86ec756a46888dea9024670c0f6d_mv2.jpg	(from https://www.180dcberkeley.com/our-people)
22:28:52	2351/2351	---M--	200	added ('OK')	image/jpeg	date:Fri,%2007%20May%202021%2016:58:52%20GMT	https://static.wixstatic.com/media/83c157_08f5c6a2ee0d4de49c85bd4c6baf07c9~mv2.jpg/v1/fill/w_91,h_82,al_c,q_80,usm_0.66_1.00_0.01,blur_2/83c157_08f5c6a2ee0d4de49c85bd4c6baf07c9~mv2.jpg	C:/My%20Web%20Sites/dc180/static.wixstatic.com/media/83c157_08f5c6a2ee0d4de49c85bd4c6baf07c9_mv2.jpg/v1/fill/w_91,h_82,al_c,q_80,usm_0.66_1.00_0.01,blur_2/83c157_08f5c6a2ee0d4de49c85bd4c6baf07c9_mv2.jpg	(from https://www.180dcberkeley.com/our-people)
22:28:52	2291/2291	---M--	200	added ('OK')	image/jpeg	date:Fri,%2007%20May%202021%2016:58:53%20GMT	https://static.wixstatic.com/media/83c157_ea31013470d549d097f07a4f7729444e~mv2.jpg/v1/fill/w_91,h_84,al_c,q_80,usm_0.66_1.00_0.01,blur_2/83c157_ea31013470d549d097f07a4f7729444e~mv2.jpg	C:/My%20Web%20Sites/dc180/static.wixstatic.com/media/83c157_ea31013470d549d097f07a4f7729444e_mv2.jpg/v1/fill/w_91,h_84,al_c,q_80,usm_0.66_1.00_0.01,blur_2/83c157_ea31013470d549d097f07a4f7729444e_mv2.jpg	(from https://www.180dcberkeley.com/our-people)
22:28:53	2490/2490	---M--	200	added ('OK')	image/jpeg	date:Fri,%2007%20May%202021%2016:58:53%20GMT	https://static.wixstatic.com/media/83c157_4716a60a92d24aeda4c836296cb27e60~mv2.jpg/v1/fill/w_91,h_84,al_c,q_80,usm_0.66_1.00_0.01,blur_2/83c157_4716a60a92d24aeda4c836296cb27e60~mv2.jpg	C:/My%20Web%20Sites/dc180/static.wixstatic.com/media/83c157_4716a60a92d24aeda4c836296cb27e60_mv2.jpg/v1/fill/w_91,h_84,al_c,q_80,usm_0.66_1.00_0.01,blur_2/83c157_4716a60a92d24aeda4c836296cb27e60_mv2.jpg	(from https://www.180dcberkeley.com/our-people)
22:28:53	2465/2465	---M--	200	added ('OK')	image/jpeg	date:Fri,%2007%20May%202021%2016:58:53%20GMT	https://static.wixstatic.com/media/eae2c3_2caf6c940ad24262ae8ee90c6a696854~mv2.jpg/v1/fill/w_60,h_90,al_c,q_80,usm_0.66_1.00_0.01,blur_2/eae2c3_2caf6c940ad24262ae8ee90c6a696854~mv2.jpg	C:/My%20Web%20Sites/dc180/static.wixstatic.com/media/eae2c3_2caf6c940ad24262ae8ee90c6a696854_mv2.jpg/v1/fill/w_60,h_90,al_c,q_80,usm_0.66_1.00_0.01,blur_2/eae2c3_2caf6c940ad24262ae8ee90c6a696854_mv2.jpg	(from https://www.180dcberkeley.com/our-people)
22:28:54	2154/2154	---M--	200	added ('OK')	image/jpeg	date:Fri,%2007%20May%202021%2016:58:54%20GMT	https://static.wixstatic.com/media/69ab2c_3b44d0a33c324e5bbaa8ee54bbc4d83d~mv2.jpg/v1/fill/w_67,h_90,al_c,q_80,usm_0.66_1.00_0.01,blur_2/69ab2c_3b44d0a33c324e5bbaa8ee54bbc4d83d~mv2.jpg	C:/My%20Web%20Sites/dc180/static.wixstatic.com/media/69ab2c_3b44d0a33c324e5bbaa8ee54bbc4d83d_mv2.jpg/v1/fill/w_67,h_90,al_c,q_80,usm_0.66_1.00_0.01,blur_2/69ab2c_3b44d0a33c324e5bbaa8ee54bbc4d83d_mv2.jpg	(from https://www.180dcberkeley.com/our-people)
22:28:54	14132/14132	---M--	200	added ('OK')	image/png	date:Fri,%2007%20May%202021%2016:58:54%20GMT	https://static.wixstatic.com/media/69ab2c_fe73fea0100b4c8e85810da7ef9b0e4b~mv2.png/v1/fill/w_67,h_90,al_c,usm_0.66_1.00_0.01,blur_2/69ab2c_fe73fea0100b4c8e85810da7ef9b0e4b~mv2.png	C:/My%20Web%20Sites/dc180/static.wixstatic.com/media/69ab2c_fe73fea0100b4c8e85810da7ef9b0e4b_mv2.png/v1/fill/w_67,h_90,al_c,usm_0.66_1.00_0.01,blur_2/69ab2c_fe73fea0100b4c8e85810da7ef9b0e4b_mv2.png	(from https://www.180dcberkeley.com/our-people)
22:28:54	2522/2522	---M--	200	added ('OK')	image/jpeg	date:Fri,%2007%20May%202021%2016:58:55%20GMT	https://static.wixstatic.com/media/83c157_ffdb78efea0e4f38852c7ac2678bc1bf~mv2.jpg/v1/fill/w_91,h_78,al_c,q_80,usm_0.66_1.00_0.01,blur_2/83c157_ffdb78efea0e4f38852c7ac2678bc1bf~mv2.jpg	C:/My%20Web%20Sites/dc180/static.wixstatic.com/media/83c157_ffdb78efea0e4f38852c7ac2678bc1bf_mv2.jpg/v1/fill/w_91,h_78,al_c,q_80,usm_0.66_1.00_0.01,blur_2/83c157_ffdb78efea0e4f38852c7ac2678bc1bf_mv2.jpg	(from https://www.180dcberkeley.com/our-people)
22:28:55	2643/2643	---M--	200	added ('OK')	image/jpeg	date:Fri,%2007%20May%202021%2016:58:55%20GMT	https://static.wixstatic.com/media/69ab2c_0d1e4c416f7648fba9799bde56cda721~mv2.jpg/v1/fill/w_90,h_90,al_c,q_80,usm_0.66_1.00_0.01,blur_2/69ab2c_0d1e4c416f7648fba9799bde56cda721~mv2.jpg	C:/My%20Web%20Sites/dc180/static.wixstatic.com/media/69ab2c_0d1e4c416f7648fba9799bde56cda721_mv2.jpg/v1/fill/w_90,h_90,al_c,q_80,usm_0.66_1.00_0.01,blur_2/69ab2c_0d1e4c416f7648fba9799bde56cda721_mv2.jpg	(from https://www.180dcberkeley.com/our-people)
22:28:55	2418/2418	---M--	200	added ('OK')	image/jpeg	date:Fri,%2007%20May%202021%2016:58:56%20GMT	https://static.wixstatic.com/media/69ab2c_6a6dbb0457814739bc2d3949fc03644b~mv2.jpg/v1/fill/w_79,h_90,al_c,q_80,usm_0.66_1.00_0.01,blur_2/69ab2c_6a6dbb0457814739bc2d3949fc03644b~mv2.jpg	C:/My%20Web%20Sites/dc180/static.wixstatic.com/media/69ab2c_6a6dbb0457814739bc2d3949fc03644b_mv2.jpg/v1/fill/w_79,h_90,al_c,q_80,usm_0.66_1.00_0.01,blur_2/69ab2c_6a6dbb0457814739bc2d3949fc03644b_mv2.jpg	(from https://www.180dcberkeley.com/our-people)
22:28:56	2416/2416	---M--	200	added ('OK')	image/jpeg	date:Fri,%2007%20May%202021%2016:58:56%20GMT	https://static.wixstatic.com/media/69ab2c_12ee5f7110ff4093bb34e0301320a35d~mv2.jpeg/v1/fill/w_91,h_51,al_c,q_80,usm_0.66_1.00_0.01,blur_2/69ab2c_12ee5f7110ff4093bb34e0301320a35d~mv2.jpeg	C:/My%20Web%20Sites/dc180/static.wixstatic.com/media/69ab2c_12ee5f7110ff4093bb34e0301320a35d_mv2.jpeg/v1/fill/w_91,h_51,al_c,q_80,usm_0.66_1.00_0.01,blur_2/69ab2c_12ee5f7110ff4093bb34e0301320a35d_mv2.jpg	(from https://www.180dcberkeley.com/our-people)
22:28:56	2400/2400	---M--	200	added ('OK')	image/jpeg	date:Fri,%2007%20May%202021%2016:58:57%20GMT	https://static.wixstatic.com/media/69ab2c_7d1544a15d0c4d36bfc3f9697898c6f3~mv2.jpg/v1/fill/w_89,h_90,al_c,q_80,usm_0.66_1.00_0.01,blur_2/69ab2c_7d1544a15d0c4d36bfc3f9697898c6f3~mv2.jpg	C:/My%20Web%20Sites/dc180/static.wixstatic.com/media/69ab2c_7d1544a15d0c4d36bfc3f9697898c6f3_mv2.jpg/v1/fill/w_89,h_90,al_c,q_80,usm_0.66_1.00_0.01,blur_2/69ab2c_7d1544a15d0c4d36bfc3f9697898c6f3_mv2.jpg	(from https://www.180dcberkeley.com/our-people)
22:28:57	2887/2887	---M--	200	added ('OK')	image/jpeg	date:Fri,%2007%20May%202021%2016:58:57%20GMT	https://static.wixstatic.com/media/69ab2c_88f3288c891d479c9d90c56deb77751b~mv2.jpeg/v1/fill/w_91,h_85,al_c,q_80,usm_0.66_1.00_0.01,blur_2/69ab2c_88f3288c891d479c9d90c56deb77751b~mv2.jpeg	C:/My%20Web%20Sites/dc180/static.wixstatic.com/media/69ab2c_88f3288c891d479c9d90c56deb77751b_mv2.jpeg/v1/fill/w_91,h_85,al_c,q_80,usm_0.66_1.00_0.01,blur_2/69ab2c_88f3288c891d479c9d90c56deb77751b_mv2.jpg	(from https://www.180dcberkeley.com/our-people)
22:28:57	2284/2284	---M--	200	added ('OK')	image/jpeg	date:Fri,%2007%20May%202021%2016:58:57%20GMT	https://static.wixstatic.com/media/69ab2c_30c5c271e5774a9cba1bdf65042cb48d~mv2.jpg/v1/fill/w_71,h_90,al_c,q_80,usm_0.66_1.00_0.01,blur_2/69ab2c_30c5c271e5774a9cba1bdf65042cb48d~mv2.jpg	C:/My%20Web%20Sites/dc180/static.wixstatic.com/media/69ab2c_30c5c271e5774a9cba1bdf65042cb48d_mv2.jpg/v1/fill/w_71,h_90,al_c,q_80,usm_0.66_1.00_0.01,blur_2/69ab2c_30c5c271e5774a9cba1bdf65042cb48d_mv2.jpg	(from https://www.180dcberkeley.com/our-people)
22:28:57	2351/2351	---M--	200	added ('OK')	image/jpeg	date:Fri,%2007%20May%202021%2016:58:58%20GMT	https://static.wixstatic.com/media/69ab2c_5f427f8668e841c0b02870de193c2450~mv2.jpeg/v1/fill/w_67,h_90,al_c,q_80,usm_0.66_1.00_0.01,blur_2/69ab2c_5f427f8668e841c0b02870de193c2450~mv2.jpeg	C:/My%20Web%20Sites/dc180/static.wixstatic.com/media/69ab2c_5f427f8668e841c0b02870de193c2450_mv2.jpeg/v1/fill/w_67,h_90,al_c,q_80,usm_0.66_1.00_0.01,blur_2/69ab2c_5f427f8668e841c0b02870de193c2450_mv2.jpg	(from https://www.180dcberkeley.com/our-people)
22:28:58	2562/2562	---M--	200	added ('OK')	image/jpeg	date:Fri,%2007%20May%202021%2016:58:58%20GMT	https://static.wixstatic.com/media/69ab2c_785e5748c36b4209915ea5e9eff1acbc~mv2.jpg/v1/fill/w_83,h_90,al_c,q_80,usm_0.66_1.00_0.01,blur_2/69ab2c_785e5748c36b4209915ea5e9eff1acbc~mv2.jpg	C:/My%20Web%20Sites/dc180/static.wixstatic.com/media/69ab2c_785e5748c36b4209915ea5e9eff1acbc_mv2.jpg/v1/fill/w_83,h_90,al_c,q_80,usm_0.66_1.00_0.01,blur_2/69ab2c_785e5748c36b4209915ea5e9eff1acbc_mv2.jpg	(from https://www.180dcberkeley.com/our-people)
22:28:58	2213/2213	---M--	200	added ('OK')	image/jpeg	date:Fri,%2007%20May%202021%2016:58:58%20GMT	https://static.wixstatic.com/media/69ab2c_362f730f80f34c20b4acf073cd085f2e~mv2.jpg/v1/fill/w_91,h_68,al_c,q_80,usm_0.66_1.00_0.01,blur_2/69ab2c_362f730f80f34c20b4acf073cd085f2e~mv2.jpg	C:/My%20Web%20Sites/dc180/static.wixstatic.com/media/69ab2c_362f730f80f34c20b4acf073cd085f2e_mv2.jpg/v1/fill/w_91,h_68,al_c,q_80,usm_0.66_1.00_0.01,blur_2/69ab2c_362f730f80f34c20b4acf073cd085f2e_mv2.jpg	(from https://www.180dcberkeley.com/our-people)
22:28:59	2608/2608	---M--	200	added ('OK')	image/jpeg	date:Fri,%2007%20May%202021%2016:58:59%20GMT	https://static.wixstatic.com/media/69ab2c_db4e89e5416b42ef8dee28ea078e260f~mv2.jpg/v1/fill/w_90,h_90,al_c,q_80,usm_0.66_1.00_0.01,blur_2/69ab2c_db4e89e5416b42ef8dee28ea078e260f~mv2.jpg	C:/My%20Web%20Sites/dc180/static.wixstatic.com/media/69ab2c_db4e89e5416b42ef8dee28ea078e260f_mv2.jpg/v1/fill/w_90,h_90,al_c,q_80,usm_0.66_1.00_0.01,blur_2/69ab2c_db4e89e5416b42ef8dee28ea078e260f_mv2.jpg	(from https://www.180dcberkeley.com/our-people)
22:28:59	2381/2381	---M--	200	added ('OK')	image/jpeg	date:Fri,%2007%20May%202021%2016:58:59%20GMT	https://static.wixstatic.com/media/83c157_a1da2555792d45788a80e14c038d1bb5~mv2.jpg/v1/fill/w_91,h_83,al_c,q_80,usm_0.66_1.00_0.01,blur_2/83c157_a1da2555792d45788a80e14c038d1bb5~mv2.jpg	C:/My%20Web%20Sites/dc180/static.wixstatic.com/media/83c157_a1da2555792d45788a80e14c038d1bb5_mv2.jpg/v1/fill/w_91,h_83,al_c,q_80,usm_0.66_1.00_0.01,blur_2/83c157_a1da2555792d45788a80e14c038d1bb5_mv2.jpg	(from https://www.180dcberkeley.com/our-people)
22:28:59	2590/2590	---M--	200	added ('OK')	image/jpeg	date:Fri,%2007%20May%202021%2016:59:00%20GMT	https://static.wixstatic.com/media/69ab2c_f5119307c16b458dbced7f44a887ab31~mv2.jpg/v1/fill/w_75,h_90,al_c,q_80,usm_0.66_1.00_0.01,blur_2/69ab2c_f5119307c16b458dbced7f44a887ab31~mv2.jpg	C:/My%20Web%20Sites/dc180/static.wixstatic.com/media/69ab2c_f5119307c16b458dbced7f44a887ab31_mv2.jpg/v1/fill/w_75,h_90,al_c,q_80,usm_0.66_1.00_0.01,blur_2/69ab2c_f5119307c16b458dbced7f44a887ab31_mv2.jpg	(from https://www.180dcberkeley.com/our-people)
22:29:00	16554/16554	---M--	200	added ('OK')	image/png	date:Fri,%2007%20May%202021%2016:59:00%20GMT	https://static.wixstatic.com/media/69ab2c_80a6471a0a4c42e28c363d55482a358f~mv2.png/v1/fill/w_83,h_90,al_c,usm_0.66_1.00_0.01,blur_2/69ab2c_80a6471a0a4c42e28c363d55482a358f~mv2.png	C:/My%20Web%20Sites/dc180/static.wixstatic.com/media/69ab2c_80a6471a0a4c42e28c363d55482a358f_mv2.png/v1/fill/w_83,h_90,al_c,usm_0.66_1.00_0.01,blur_2/69ab2c_80a6471a0a4c42e28c363d55482a358f_mv2.png	(from https://www.180dcberkeley.com/our-people)
